target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT1G07463.1	0.290525	0.179695	0	0.181152	0	0.0899968
AT1G07477.1	1.22801	0.959888	1.26065	0.853039	1.42069	1.05983
AT1G07513.1	0.323806	0.101546	0.642109	0.205866	0.230415	0.105028
AT1G07547.1	0.0741528	0.140064	0.287516	0.13891	0	0.140203
AT1G07553.1	0	0	0.116597	0.11488	0.127158	0
AT1G07683.1	0.0545299	0	0.0542693	0	0.0584946	0.106439
AT1G07728.1	4.80203	4.62933	4.53653	4.96832	4.44966	5.06952
AT1G07728.2	6.12906	4.65425	5.98866	4.75046	5.60743	4.91879
AT1G07743.1	17.0419	14.8151	19.5341	14.6287	19.1916	18.978
AT1G07783.1	0.223726	0.105797	0.109945	0.109207	0.118461	0.0541795
AT1G07793.1	0	0	0.231839	0	0.124806	0.114611
AT1G07823.1	0.523041	0.603115	0.765669	0.893962	0.978002	1.06791
AT1G07857.1	1.52238	0.956158	0	0	0	0.973249
AT1G07887.1	0.321625	0.388073	0.373911	0.492602	0.230428	0.180394
AT1G07893.1	0.0731997	0.0866865	0.0542138	0.123992	0.0972632	0.0531791
AT1G07943.1	0.983472	0.390491	0.716719	0.0428851	0	0
AT1G07983.1	0	0.330507	0.678484	0	0	0
AT1G08037.1	0.097361	0.544784	0.189129	0.323843	0.355007	0.554878
AT1G08043.1	4.26297	6.11901	4.33605	3.30409	2.73305	3.70164
AT1G08047.1	0.550057	0	0.176291	0	0.192738	0
AT1G08103.1	0.230223	0	0.928066	0.602607	0.599219	0.404549
AT1G08213.1	0.525643	0.59697	1.63612	1.21422	0.662694	0.802038
AT1G08217.1	0.190711	0.449215	0	0.465213	0.706836	0.63999
AT1G08273.1	1.21159	1.86871	1.66919	0.856437	0.932898	1.42136
AT1G08283.1	13.4258	13.3863	22.7835	13.0302	16.8039	18.5915
AT1G08293.1	2.15692	0.251082	2.07021	0.770284	0.565666	1.28063
AT1G08313.1	0	0	0.381137	0.377775	0	0.758183
AT1G08357.1	1.08911	1.36016	2.09455	1.38474	0	0.692515
AT1G08457.1	0.262455	0.100637	0.400377	0.425249	0	0.253038
AT1G08592.1	1.78674	1.63569	1.93681	1.68266	2.02693	2.50588
AT1G08592.2	0.342672	0.369708	0.302114	0.0365833	0.640084	0
AT1G08657.1	0.0539169	0.0516925	0	0	0.11512	0.0525132
AT1G08683.1	0	0.472216	0	0.479793	0.531542	0
AT1G08697.1	0	0.759224	0.521556	0	0.854896	0.774512
AT1G08703.1	0.186556	0.173878	0.179386	0	0	0
AT1G08727.1	0.232687	0.274682	0.406121	0.112024	0.123007	0.112805
AT1G08753.1	0.142866	0.136985	0	0.136409	0.155143	0
AT1G08753.2	0.463972	0	0	0.442618	0	0.443345
AT1G08833.1	0.340796	0	0.656206	0.651863	0.179089	0.349414
AT1G08857.2	1.93738	1.08032	2.3013	1.7869	1.38795	1.98485
AT1G08893.1	0.172462	0.162099	0.49713	0.421994	0.825588	0.590132
AT1G08967.1	0.160662	0.151294	0.153715	0	0.3336	0.152503
AT1G08973.1	7.6827e-4	1.43896	1.22317	0.731074	0.162687	1.99301
AT1G08973.2	1.54121	0.997602	1.7486	0.859129	1.5204	1.92084
AT1G08977.1	0.248285	0.231252	0	0.236732	0	0
AT1G08997.1	1.94358	0.543597	0.373883	0.371181	0.612695	0.554868
AT1G09013.1	0.593498	1.38342	0.284827	0.564943	0.933232	1.69253
AT1G09023.1	1.07243	0.500758	1.60147	0.556846	1.00075	1.17731
AT1G09023.2	0.271684	0.276692	0.146629	0.52772	0.49427	0.368568
AT1G09023.3	0.09375	0.210361	0	0.0915253	4.12548e-8	0
AT1G09107.1	0	0.179047	0.184768	0	0	0
AT1G09167.1	0.66646	0.413907	0	0.211847	0.466771	0.422425
AT1G09193.1	1.75258	1.95843	1.24445	1.57948	2.62195	1.57699
AT1G09247.1	0	0	0.198832	0.19733	0.217199	0.196639
AT1G09253.1	1.35089	1.28642	1.07433	0.853912	1.36185	0.842358
AT1G09257.1	0.80359100000000006	0.233303	0.96935	0.779918	0.920928	1.14252
AT1G09293.1	0	0	0	0	0.213085	0.193042
