target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT4G23380.1	0	0	0	0.249426	0.229578	0.0898757
AT4G26330.1	0	0	0	0	0.155301	0.144162
AT4G26530.2	0	0	0	0.433421	0	0.304235
AT4G26795.2	0	0	0	0.583459	0	0.171943
AT4G27490.5	0	0	0	0	1.10037	0.621949
AT4G27500.1	0	0	0	0	0.33252	0.312659
AT4G28660.2	0	0	0	0.165747	0.175541	0.16574
AT4G29760.1	0	0	0	0.151691	0.131364	0
AT4G30820.14	0	0	0	0	0.168584	0.124693
AT4G30820.25	0	0	0	0.894312	0	0.429208
AT4G30820.3	0	0	0	0.403459	0.110011	0.704119
AT4G32000.4	0	0	0	0	0.105021	0.132162
AT4G35040.3	0	0	0	0.137204	0.453804	0
AT4G35290.2	0	0	0	0.211776	0	0.326646
AT4G35860.2	0	0	0	0.226722	0.112509	0.327518
AT4G37210.2	0	0	0	0.215624	0.18388	0
AT4G37290.1	0	0	0	0.135917	0.365382	0
AT4G37830.2	0	0	0	0.739857	0.291238	0.24387
AT4G37940.4	0	0	0	0	0.201741	0.403326
AT4G39770.2	0	0	0	0.73792	0.375142	0.187354
AT5G01675.1	0	0	0	0	0.127035	0.114932
AT5G03180.3	0	0	0	0	0.672505	0.695048
AT5G03535.1	0	0	0	0	0.303608	0.27502
AT5G03830.1	0	0	0	0	0.51696	0.588286
AT5G04435.1	0	0	0	0.304697	0.336193	0
AT5G05180.2	0	0	0	0	0.177154	0.146871
AT5G05210.2	0	0	0	0.133126	0.148987	0
AT5G06285.1	0	0	0	0.106549	0.116824	0.106474
AT5G07510.2	0	0	0	0.191213	0	0.378845
AT5G08310.2	0	0	0	0.287308	0	0.231681
AT5G08715.1	0	0	0	0.994955	0	0.997289
AT5G09385.1	0	0	0	0.299499	0	0.299386
AT5G09535.1	0	0	0	0.117097	0	0.116865
AT5G09895.1	0	0	0	0	0.200673	0.18172
AT5G10510.6	0	0	0	0.367955	0.206768	0
AT5G11830.1	0	0	0	0.232003	0	0.155113
AT5G12236.1	0	0	0	1.49214	0	1.49159
AT5G12440.5	0	0	0	0.177578	0.261165	0.38727
AT5G13570.2	0	0	0	0.187118	0.245116	0
AT5G14770.5	0	0	0	0	0.352279	0.145634
AT5G18500.4	0	0	0	0	0.412203	0.187836
AT5G19950.3	0	0	0	0.298338	0.165257	0.127136
AT5G21950.4	0	0	0	0	0.536012	0.238871
AT5G24640.1	0	0	0	0	0.197848	0.179906
AT5G25370.3	0	0	0	0	0.185145	0.367627
AT5G25390.1	0	0	0	0.762001	0.308112	0
AT5G28340.1	0	0	0	0.172618	0	0.385762
AT5G37240.3	0	0	0	0.701746	0.135972	0.40976
AT5G37500.2	0	0	0	0.297277	0.193963	0
AT5G38220.2	0	0	0	0	1.63837	2.72548
AT5G41000.2	0	0	0	0.118807	0.234549	0.208891
AT5G43064.1	0	0	0	0	0.459415	0.415214
AT5G43730.4	0	0	0	0.135394	0	0.245551
AT5G44010.4	0	0	0	0.121112	0.298756	0.4002
AT5G45300.3	0	0	0	0.180096	0.405752	0.247525
AT5G47900.1	0	0	0	0.522694	1.32024	4.6549e-6
AT5G48290.3	0	0	0	0.140898	0.21123	0.0705453
AT5G48410.3	0	0	0	0.345065	0.48677	0.175676
AT5G49150.1	0	0	0	0.206594	0	0.142741
AT5G50130.9	0	0	0	0.855784	1.21541	1.64994
AT5G52070.5	0	0	0	0.449264	0.262651	0.585003
AT5G55400.1	0	0	0	0.251472	0.374739	0
AT5G56850.1	0	0	0	0	0.885899	0.40266
AT5G60460.2	0	0	0	0.305363	0.205027	0
AT5G61200.1	0	0	0	0.230062	0	0.240029
AT5G61250.1	0	0	0	0	0.382512	0.339421
AT5G61530.3	0	0	0	0.396005	0	0.136759
AT5G61700.3	0	0	0	0.197277	0.181952	0
AT5G62165.14	0	0	0	0.610178	0.277609	0.497648
AT5G64520.11	0	0	0	0.323825	0	0.25145
AT5G65070.2	0	0	0	0	0.128571	0.338738
AT5G66600.4	0	0	0	0.137584	0.0883224	0.188737
ATMG00710.1	0	0	0	0	0.161402	0.146382
ATMG00890.1	0	0	0	0.162729	0.307276	0
ATMG01400.1	0	0	0	0	0.167172	0.147781
TCONS_00000481	0	0	0	4.00683	2.8702	4.03655
TCONS_00000482	0	0	0	2.40557	4.10279	1.90738
TCONS_00001779	0	0	0	0	0.362851	0.291236
TCONS_00002142	0	0	0	0.390831	0	0.772974
TCONS_00002216	0	0	0	0.164672	0.310392	2.6015e-10
TCONS_00002848	0	0	0	4.19697e-9	0.251614	0.495882
TCONS_00004442	0	0	0	0.301219	0	0.294446
TCONS_00005844	0	0	0	0.210438	0.72681	0.207545
TCONS_00007859	0	0	0	0.739699	0.774381	0.339121
TCONS_00007875	0	0	0	0.199455	0	0.17034
TCONS_00009834	0	0	0	0	0.214215	0.179776
TCONS_00011743	0	0	0	0.290848	0	0.424632
TCONS_00012569	0	0	0	0.307225	0.408328	0.417289
TCONS_00013983	0	0	0	0	0.58542400000000006	0.355866
TCONS_00014861	0	0	0	0.219451	0.598475	0.454907
TCONS_00015975	0	0	0	0.315463	0.161687	0.303475
TCONS_00017710	0	0	0	0	0.157655	0.297137
TCONS_00019070	0	0	0	0	0.180173	0.20346
TCONS_00019496	0	0	0	0	0.1817	0.151673
TCONS_00020259	0	0	0	0.110655	0.12655	0.506576
TCONS_00020630	0	0	0	0.308515	0	0.787574
TCONS_00021054	0	0	0	0.329769	0	0.484503
TCONS_00021148	0	0	0	0.354258	0.1008	0.0257845
TCONS_00021190	0	0	0	0.321212	0.335297	0
TCONS_00021232	0	0	0	0.153258	0.744002	0.277021
TCONS_00021241	0	0	0	0	0.368689	0.168623
TCONS_00024868	0	0	0	0.263813	0.6943	0
TCONS_00027334	0	0	0	0.559022	0.575474	0
TCONS_00027846	0	0	0	0.574995	0.29173	0.541832
TCONS_00028427	0	0	0	0.468909	0.50898	0.764947
TCONS_00028606	0	0	0	0	0.155585	0.308304
TCONS_00029654	0	0	0	1.38569	0	0.913985
TCONS_00029717	0	0	0	0	0.255968	0.288876
TCONS_00030103	0	0	0	0.115195	0	0.109344
TCONS_00030494	0	0	0	0	0.692389	0.502245
TCONS_00030632	0	0	0	0.124326	0	0.123272
TCONS_00031138	0	0	0	4.29065	0	1.1043
TCONS_00031857	0	0	0	0.361282	0	0.19631
TCONS_00032326	0	0	0	0.176124	0.00746919	0.163632
TCONS_00033118	0	0	0	0.716515	0	0.37764
TCONS_00034718	0	0	0	0.365499	0	0.354239
TCONS_00035791	0	0	0	0.214695	0.278736	0.237422
TCONS_00036107	0	0	0	0.104844	0.0921153	0.111308
TCONS_00036665	0	0	0	0.377197	0.601047	0
TCONS_00039644	0	0	0	0	1.68291	1.1695
TCONS_00039748	0	0	0	0.115332	0.191059	0.176946
TCONS_00040831	0	0	0	0.127834	0.138077	0.128415
TCONS_00042138	0	0	0	0.24489	0.270271	0.149971
TCONS_00045592	0	0	0	0.673144	0.649961	0.481246
TCONS_00046900	0	0	0	0.174426	0.241166	0.094662
