target_id	60_compatible1	60_compatible2	60_compatible3	60_incompatible1	60_incompatible3	60_incompatible4
AT4G02730.1	8.73579	7.54293	8.42062	6.73818	9.6624	9.61846
AT4G02740.1	21.8189	21.5527	20.903	22.6082	25.3665	23.5777
AT4G02750.1	0.623601	0.798007	0.7586	0.911307	0.442969	1.09302
AT4G02760.1	2.15691	0.886938	1.02713	0.389952	0.771045	0.276792
AT4G02760.2	0.185945	0.590398	0.340665	0.463566	0.384136	0.679254
AT4G02760.5	0.82009	0.834093	0.779765	0.289506	1.0016	0
AT4G02760.6	1.68068	3.04305	4.72047	3.55236	2.1632	2.2777
AT4G02760.8	4.78471	4.00104	2.11893	4.4427	5.83952	6.01781
AT4G02770.1	208.83	276.197	266.008	276.705	247.99	329.683
AT4G02790.1	14.9776	20.0531	16.1956	19.3853	17.2356	20.5111
AT4G02800.1	2.56125	5.95966	1.90705	2.83183	1.74588	2.74683
AT4G02810.1	1.3734	0.83816	0.495761	0.578826	0.725826	0.722053
AT4G02820.1	5.91236	5.89571	3.632	4.79937	5.83929	5.87996
AT4G02840.1	44.4081	48.428	42.3165	40.0764	46.9232	44.4439
AT4G02840.2	0.617179	0.53883	1.17137	1.84145	1.29338	0.473419
AT4G02850.1	0.159308	0.117233	0.136201	0.196026	0.0834149	0.158029
AT4G02860.1	9.14397	7.57035	5.85103	9.56062	11.146	9.76008
AT4G02880.1	24.2494	18.0049	11.3963	20.9926	16.0262	13.9271
AT4G02880.2	10.1691	7.85056	14.652	12.4353	17.8344	12.4757
AT4G02890.1	0.222556	0.993573	0.678422	0.470872	2.08093	1.05108
AT4G02890.3	10.3009	8.46938	13.9117	12.6998	14.7534	11.2331
AT4G02890.4	383.061	375.104	462.027	519.64	625.029	588.001
AT4G02900.4	1.22456	0.810367	2.27474	2.36547	2.03212	3.06921
AT4G02920.1	40.3588	35.9447	27.5973	36.3216	50.6617	40.8847
AT4G02920.2	35.1829	20.6315	28.4161	34.7628	37.4645	31.734
AT4G02930.1	58.3023	71.7826	54.3722	54.9534	57.3232	64.9487
AT4G02940.1	43.445	32.2988	27.9943	26.7784	40.6996	29.391
AT4G02950.1	0.74804	1.01637	2.90017	1.48446	1.26829	0.412214
AT4G02980.1	49.5694	50.2778	51.5245	48.5807	52.1151	55.2656
AT4G02990.1	9.27122	8.25639	4.83594	7.74904	6.73571	9.98039
AT4G02990.2	1.21545	3.7926	5.15785	3.68345	2.81383	3.43119
AT4G03000.1	21.8112	17.6405	17.0045	19.3098	15.75	19.5704
AT4G03000.2	2.94395	2.58518	2.28578	2.37913	2.92495	2.33369
AT4G03000.3	0.48562	0.672828	1.10701e-7	0.513013	0.924864	6.43003e-10
AT4G03000.4	1.24203	0.314747	1.3867	0.570585	0.876159	1.81372
AT4G03000.5	0.962522	1.66673	0.585958	1.25498	0.463602	0.817509
AT4G03000.6	0.194826	0.0561898	0.217521	0.0835926	0.190541	0.250049
AT4G03010.1	3.08912	3.1914	1.84089	1.96398	2.59214	3.23757
AT4G03020.1	15.3425	11.1709	7.28935	9.08165	14.6197	10.8928
AT4G03020.2	2.91839	1.55782	1.29973	1.65527	2.84483	1.18209
AT4G03020.3	39.604	43.8345	44.681	40.717	49.9807	42.6518
AT4G03030.1	33.6958	32.9767	36.9558	36.5555	42.0321	38.0189
AT4G03070.1	4.00392	3.36857	1.43367	1.18214	1.06958	1.45732
AT4G03080.1	17.3607	16.7588	13.3668	14.9618	15.8437	15.7489
AT4G03090.3	2.99807	2.92899	6.50209e-5	2.46029	2.48025	1.78827
AT4G03090.4	1.78853	1.37672	1.09504	1.48116	0.636862	1.51809
AT4G03090.5	1.88648	2.09441	4.49881	2.00426	2.4639	3.01274
AT4G03100.1	0.569881	2.14502	0.903428	1.03142	0.55811	1.19782
AT4G03110.1	23.2109	21.8198	26.1583	21.0013	14.5272	17.391
AT4G03110.2	4.47148	3.34945	4.93245	3.38494	2.98622	2.04556
AT4G03110.3	0.185646	1.77448	0.254434	0.181725	0.171188	0.464263
